Erik Perez,1025,John Albert,975,25.0
Max Holloway,1004,Pat Schilling,950,25.23025199854883
Ken Stone,1025,Dustin Pague,975,25.0
Steven Siler,1082,Joey Gambino,978,28.092568894286384
Ramsey Nijem,1026,CJ Keith,975,25.057564525591136
Matt Brown,1078,Luis Ramos,963,17.898875199173222
Dan Miller,1061,Ricardo Funch,928,18.492260818946882
Ricardo Lamas,1080,Hatsu Hioki,1026,25.23025199854883
Rick Story,1097,Brock Jardine,988,17.698861124703832
Chris Camozzi,1044,Nick Catone,1013,15.034538715354682
Brian Ebersole,1104,TJ Waldburger,1040,25.8056257406335
Sam Stout,1027,Spencer Fisher,1055,16.991423682265765
Cub Swanson,1033,Ross Pearson,1064,29.609411071920388
Gray Maynard,1178,Clay Guida,1051,18.295641070020718
Cung Le,1011,Patrick Cote,954,25.40291750016188
Chad Mendes,1055,Cody McKenzie,991,25.8056257406335
Melvin Guillard,1103,Fabricio Camoes,1000,17.49785026875507
Mike Easton,1076,Ivan Menjivar,1028,25.115128440785174
Khabib Nurmagomedov,1055,Gleison Tibau,1071,28.770284997974677
Constantinos Philippou,1084,Riki Fukuda,981,28.035869092344367
Forrest Griffin,1115,Tito Ortiz,1091,15.207219474658727
Shane Roller,1002,John Alessio,919,26.895985113390086
Rafaello Oliveira,969,Yoislandy Izquierdo,961,15.759203789413757
Anderson Silva,1326,Chael Sonnen,1054,22.588740548638317
Demian Maia,1178,Dong Hyun Kim,1104,16.51452775992948
Tim Boetsch,1074,Hector Lombard,987,16.957483358400538
Cheick Kongo,1132,Shawn Jordan,1013,18.031630324238066
Anton Kuivanen,1000,Mitch Clarke,950,25.0
Ryan Jimmo,1026,Anthony Perosh,985,25.518007494626772
James Head,1033,Brian Ebersole,1085,30.76596119431675
Renan Barao,1104,Urijah Faber,1007,27.6950244109439
Antonio Carvalho,1004,Daniel Pineda,1008,28.092568894286384
Nick Ring,1063,Court McGee,1036,26.3227500188367
Bryan Caraway,1051,Mitch Gagnon,976,26.43752819461343
Thiago Perpetuo,1025,Leonardo Mafra,975,25.0
Marcos Vinicius,1025,Wagner Campos,975,25.0
Fabricio Werdum,1050,Mike Russow,1100,17.732267889448302
Rony Jason,1025,Godofredo Pepey,975,25.0
Hacran Dias,1028,Iuri Alcantara,1033,28.14923640517979
Rodrigo Damm,1025,Anistavio Medeiros,975,25.0
Francisco Trinaldo,1025,Delson Heleno,975,25.0
Hugo Viana,1025,John Teixeira,975,25.0
Rich Franklin,1241,Wanderlei Silva,992,21.981984421134115
Cezar Ferreira,1025,Sergio Moraes,975,25.0
Chris Cariaso,1080,Josh Ferguson,954,29.330793273122417
Chris Weidman,1137,Mark Munoz,1094,25.40291750016188
Raphael Assuncao,1027,Issei Tamura,1001,26.38014640179387
Andrew Craig,1054,Rafael Natal,1002,25.115128440785174
Aaron Simpson,1092,Kenny Robertson,967,18.229831923804596
Alex Caceres,977,Damacio Page,925,25.115128440785174
Marcelo Guimaraes,1026,Dan Stittgen,951,26.43752819461343
Francis Carmont,1080,Karlos Vemola,983,27.6950244109439
James Te Huna,1081,Joey Beltran,960,29.051061949796207
Rafael Dos Anjos,1070,Anthony Njokuani,994,16.582868831677068
TJ Dillashaw,1026,Vaughan Lee,976,25.0
Nam Phan,989,Cole Miller,1054,31.469427360875112
John Moraga,1025,Ulysses Gomez,975,25.0
Rani Yahya,1031,Josh Grispi,929,27.979137573487062
Mike Swick,1158,DaMarques Johnson,1008,19.042300051569505
Philip De Fries,1026,Oli Thompson,951,26.43752819461343
Mauricio Rua,1068,Brandon Vera,1026,15.414359871202528
Lyoto Machida,1183,Ryan Bader,1123,16.034518341804944
Manvel Gamburyan,971,Michihiro Omigawa,908,16.13759106803405
Joe Lauzon,1125,Jamie Varner,1021,17.53141835348878
Yushin Okami,1182,Buddy Roberts,1015,19.5808617429925
Nik Lentz,1112,Eiji Mitsuoka,964,18.978159975944383
Chico Camus,1026,Dustin Pague,951,26.43752819461343
Dennis Bermudez,1030,Tommy Hayden,953,26.552245599820917
Benson Henderson,1142,Frankie Edgar,1115,26.3227500188367
Erik Perez,1050,Ken Stone,1000,25.0
Michael Kuiper,1000,Jared Hamman,954,25.23025199854883
Donald Cerrone,1125,Melvin Guillard,1088,15.24175050009713
Max Holloway,1030,Justin Lawrence,1001,26.207915896224332
Dan Hardy,1082,Amir Sadollah,1056,15.138151199129299
Gunnar Nelson,1025,DaMarques Johnson,983,25.460464937895676
Robert Peralta,1054,Jason Young,960,27.524212933215797
Brad Pickett,1029,Yves Jabouin,1031,27.979137573487062
Jimi Manuwa,1027,Kyle Kingsbury,1018,27.353163022650516
Brad Tavares,1095,Tom Watson,979,28.770284997974677
Matt Wiman,1125,Paul Sass,1064,16.06888731341464
Che Mills,1029,Duane Ludwig,1002,26.3227500188367
Stefan Struve,1101,Stipe Miocic,1065,15.207219474658727
Akira Corassani,1025,Andy Ogle,975,25.0
John Hathaway,1145,John Maguire,1039,17.59847596387345
Ivan Menjivar,1044,Azamat Gashimov,986,15.965748005296552
Antonio Carvalho,1030,Rodrigo Damm,1001,26.207915896224332
Darren Elkins,1100,Steven Siler,1067,15.103614681126526
Francis Carmont,1108,Tom Lawlor,1009,27.808758476352434
Cyrille Diabate,1053,Chad Griggs,967,16.92352263133766
Patrick Cote,971,Alessio Sakara,1008,17.29591244598948
Pablo Garza,1030,Mark Hominick,993,25.748116725858306
John Makdessi,1043,Sam Stout,1003,25.575544560889586
Georges St-Pierre,1324,Carlos Condit,1104,21.173440791360076
Matthew Riddle,1094,John Maguire,1025,16.343403068114057
Johny Hendricks,1177,Martin Kampmann,1145,15.069077064471104
Rafael Dos Anjos,1085,Mark Bocek,1045,15.345326736533751
Marcus Brimage,1076,Jimy Hettes,1029,25.17269113521088
Kyle Noke,1057,Charlie Brenneman,1023,15.138151199129299
Jon Jones,1204,Vitor Belfort,1115,17.02534326174588
Demetrious Johnson,1068,Joseph Benavidez,1068,16.034518341804944
Michael Bisping,1229,Brian Stann,1055,19.79899212391196
Matt Hamill,1111,Roger Hollett,988,18.163892136922694
Sean Pierson,1047,Lance Benoist,981,25.920617561131298
TJ Grant,1063,Evan Dunham,1095,17.126974134929405
Seth Baczynski,1083,Simeon Thoresen,1002,26.781478855691066
Mitch Gagnon,1001,Walel Watson,952,25.057564525591136
Cub Swanson,1059,Charles Oliveira,1025,25.920617561131298
Vinny Magalhaes,983,Igor Pokrajac,1016,29.72053140911084
Mike Wilkinson,1025,Brendan Loughnane,975,25.0
Ross Pearson,1082,George Sotiropoulos,1137,17.898875199173222
Norman Parke,1025,Colin Fletcher,975,25.0
Hector Lombard,1018,Rousimar Palhares,1081,31.361880399272767
Ben Alloway,1025,Manuel Rodriguez,975,25.0
Mike Pierce,1128,Seth Baczynski,1069,16.0001384525906
Robert Whittaker,1025,Brad Scott,975,25.0
Chad Mendes,1083,Yaotzin Meza,978,28.14923640517979
Cody Donovan,1026,Nick Penner,961,25.86312622161881
Marcus LeVesseur,1003,Carlo Prater,988,27.010411416187285
Antonio Silva,1022,Travis Browne,1092,31.737166752615842
Jake Ellenberger,1124,Jay Hieron,966,19.297249331429402
Darren Uyenoyama,1052,Phil Harris,976,26.494894794630387
Diego Nunes,1055,Bart Palaszewski,979,26.494894794630387
Jacob Volkmann,1071,Shane Roller,989,16.78748254409224
John Dodson,1079,Jussier Formiga,978,27.922374913163306
Michael Johnson,1049,Danny Castillo,1080,17.093118827097204
Mike Pierce,1144,Aaron Simpson,1078,16.240555857036796
Justin Edwards,1002,Josh Neer,978,26.494894794630387
Antonio Rodrigo Nogueira,1067,Dave Herman,984,16.82152145540662
Demian Maia,1196,Rick Story,1085,17.765646643152234
Cristiano Marcello,1003,Reza Madadi,1003,27.865581688114638
Gleison Tibau,1088,Francisco Trinaldo,1012,16.582868831677068
Glover Teixeira,1056,Fabio Maldonado,964,27.4102051749758
Chris Camozzi,1060,Luiz Cane,991,16.343403068114057
Phil Davis,1147,Wagner Prado,989,19.297249331429402
Anderson Silva,1349,Stephan Bonnar,1055,23.13952191020407
Rony Jason,1050,Sam Sicilia,1000,25.0
Sergio Moraes,1001,Renee Forte,976,26.43752819461343
Jon Fitch,1270,Erick Silva,1021,21.981984421134115
Diego Brandao,1028,Joey Gambino,954,26.38014640179387
John Lineker,1001,Yasuhiro Urushitani,953,25.115128440785174
Cung Le,1048,Rich Franklin,1228,37.126777947153485
Alex Caceres,993,Motonobu Tezuka,986,15.79365001130202
Jon Tuck,1026,Zhang Tiequan,952,26.38014640179387
Takanori Gomi,1036,Mac Danzig,1001,15.172686252334346
Takeya Mizugaki,1026,Jeff Hougland,975,25.057564525591136
Dong Hyun Kim,1121,Paulo Thiago,1037,16.855541336571832
Riki Fukuda,1006,Tom DeBlass,951,25.287810420557243
Raphael Assuncao,1055,Mike Easton,1054,27.808758476352434
Yves Edwards,1097,Jeremy Stephens,1008,17.02534326174588
Matt Brown,1096,Mike Swick,1146,17.732267889448302
Rory MacDonald,1104,BJ Penn,1119,16.548706419328816
Alexander Gustafsson,1129,Mauricio Rua,1055,16.51452775992948
Abel Trujillo,1025,Marcus LeVesseur,978,25.17269113521088
Scott Jorgensen,1033,John Albert,952,26.781478855691066
Benson Henderson,1158,Nate Diaz,1158,16.034518341804944
Ramsey Nijem,1051,Joe Proctor,1000,25.057564525591136
Daron Cruickshank,1051,Henry Martinez,989,25.690599785337547
Dennis Siver,1072,Nam Phan,976,17.262170998784807
Dustin Poirier,1100,Jonathan Brookins,997,17.49785026875507
Johnny Bedford,1050,Marcos Vinicius,1000,25.0
Roy Nelson,1068,Matt Mitrione,1110,17.464256431890117
Hugo Viana,1051,Reuben Duran,977,26.38014640179387
Mike Rio,1026,John Cofer,951,26.43752819461343
Colton Smith,1025,Mike Ricci,975,25.0
Rustam Khabilov,1025,Vinc Pichel,975,25.0
Pat Barry,1019,Shane del Rosario,964,15.862516916768058
TJ Waldburger,1056,Nick Catone,999,15.93134735989255
Mike Pyle,1075,James Head,1019,15.89693687677823
Tim Elliott,1002,Jared Papazian,927,26.43752819461343
Myles Jury,1051,Michael Johnson,1025,26.38014640179387
John Moraga,1053,Chris Cariaso,1058,28.14923640517979
Cain Velasquez,1195,Junior Dos Santos,1187,15.759203789413757
Derek Brunson,1031,Chris Leben,1084,30.820434698244803
Yushin Okami,1200,Alan Belcher,1088,17.798997067537556
Todd Duffee,1027,Philip De Fries,1002,26.43752819461343
Max Holloway,1060,Leonard Garcia,922,29.997478366127194
Constantinos Philippou,1099,Tim Boetsch,1059,15.345326736533751
Erik Perez,1079,Byron Bloodworth,954,29.274933933590475
Jim Miller,1183,Joe Lauzon,1111,16.446123104985478
Eddie Wineland,1010,Brad Pickett,1007,27.6950244109439
Jamie Varner,1050,Melvin Guillard,1067,28.826520743315797
Anthony Pettis,1076,Donald Cerrone,1104,29.4423777805431
Demetrious Johnson,1083,John Dodson,1064,15.379845316470773
Shawn Jordan,1043,Mike Russow,1080,29.942188650669987
Rafael Natal,1017,Sean Spencer,985,15.069077064471104
Ricardo Lamas,1107,Erik Koch,1027,26.724197236341574
Glover Teixeira,1083,Quinton Jackson,1070,27.124752999636094
Clay Guida,1067,Hatsu Hioki,1012,15.862516916768058
Ryan Bader,1139,Vladimir Matyushenko,1081,15.965748005296552
Pascal Krauss,1040,Mike Stumpf,953,27.124752999636094
David Mitchell,990,Simeon Thoresen,979,27.23900511352343
TJ Grant,1080,Matt Wiman,1112,17.126974134929405
Dustin Kimura,1026,Chico Camus,1002,26.494894794630387
Rogerio Nogueira,1063,Rashad Evans,1224,21.20210204435048
Joseph Benavidez,1098,Ian McCall,956,30.218123345565793
Jose Aldo,1118,Frankie Edgar,1091,26.3227500188367
Tyron Woodley,1027,Jay Hieron,943,26.953208557253728
Antonio Silva,1047,Alistair Overeem,1004,25.40291750016188
Evan Dunham,1110,Gleison Tibau,1073,15.24175050009713
Isaac Vallie-Flagg,1030,Yves Edwards,1077,30.492735116701198
King Green,1029,Jacob Volkmann,1050,29.051061949796207
Francisco Rivera,1027,Edwin Figueroa,1003,26.494894794630387
Demian Maia,1214,Jon Fitch,1258,17.53141835348878
Khabib Nurmagomedov,1081,Thiago Tavares,1013,26.035570386966832
Gabriel Gonzaga,1064,Ben Rothwell,997,16.274851799781654
Vitor Belfort,1134,Michael Bisping,1218,18.84941139306982
Ronny Markes,1079,Andrew Craig,1029,25.0
Edson Barboza,1103,Lucas Martins,988,17.898875199173222
Ildemar Alcantara,1026,Wagner Prado,965,25.63307552745129
Francisco Trinaldo,1039,CJ Keith,952,27.124752999636094
Nik Lentz,1129,Diego Nunes,1042,16.957483358400538
Godofredo Pepey,1001,Milton Vieira,976,26.43752819461343
CB Dollaway,1059,Daniel Sarafian,986,16.480333204565067
Gunnar Nelson,1053,Jorge Santiago,954,27.808758476352434
Danny Castillo,1096,Paul Sass,1050,15.55237053667878
James Te Huna,1098,Ryan Jimmo,1013,16.889541843107875
Renan Barao,1129,Michael McDonald,1081,25.115128440785174
Renee Forte,1005,Terry Etim,1017,28.544956891549013
Tom Watson,1007,Stanislav Nedkov,1005,27.751905857134908
Cub Swanson,1086,Dustin Poirier,1077,27.353163022650516
Vaughan Lee,1002,Motonobu Tezuka,962,25.575544560889586
Phil Harris,1001,Ulysses Gomez,950,25.057564525591136
Jimi Manuwa,1053,Cyrille Diabate,1029,26.494894794630387
Andy Ogle,1003,Josh Grispi,907,27.638114719461782
Brendan Schaub,1062,Lavar Johnson,1021,15.379845316470773
Urijah Faber,1034,Ivan Menjivar,1021,27.124752999636094
Lyoto Machida,1201,Dan Henderson,1070,18.42685788110619
Kenny Robertson,993,Brock Jardine,964,26.207915896224332
Michael Chiesa,1051,Anton Kuivanen,976,26.43752819461343
Nah-Shon Burrell,1025,Yuri Villefort,975,25.0
Sam Stout,1018,Caros Fodor,985,15.103614681126526
Ronda Rousey,1025,Liz Carmouche,975,25.0
Dennis Bermudez,1060,Matt Grice,928,29.664995112562593
Court McGee,1053,Josh Neer,965,16.991423682265765
Neil Magny,1025,Jon Manley,975,25.0
Robbie Lawler,1050,Josh Koscheck,1170,19.98418273749366
Hyun Gyu Lim,1026,Marcelo Guimaraes,1002,26.494894794630387
Diego Sanchez,1165,Takanori Gomi,1025,18.720052758530016
Dong Hyun Kim,1139,Siyar Bahadurzada,1017,18.13087400733948
Kazuki Tokudome,1025,Cristiano Marcello,978,25.17269113521088
Mark Hunt,1085,Stefan Struve,1079,27.524212933215797
Rani Yahya,1058,Mizuto Hirota,977,26.781478855691066
Wanderlei Silva,1009,Brian Stann,1042,17.16080734232474
Yushin Okami,1221,Hector Lombard,1009,20.942206176344303
Takeya Mizugaki,1042,Bryan Caraway,1037,15.862516916768058
Brad Tavares,1113,Riki Fukuda,994,18.031630324238066
Rick Story,1103,Quinn Mulhern,988,17.898875199173222
George Roop,951,Reuben Duran,963,16.446123104985478
John Makdessi,1058,Daron Cruickshank,1036,15.276278962737406
Mike Ricci,1000,Colin Fletcher,950,25.0
TJ Dillashaw,1052,Issei Tamura,977,26.43752819461343
Johny Hendricks,1194,Carlos Condit,1091,17.49785026875507
Georges St-Pierre,1347,Nick Diaz,1041,23.427554933468567
Jake Ellenberger,1139,Nate Marquardt,1108,15.034538715354682
Jordan Mein,1028,Dan Miller,1039,28.488531378495342
Chris Camozzi,1075,Nick Ring,1048,15.103614681126526
Patrick Cote,987,Bobby Voelker,986,16.0001384525906
Darren Elkins,1117,Antonio Carvalho,1017,17.396992810736446
Rustam Khabilov,1051,Yancy Medeiros,976,26.43752819461343
Steven Siler,1096,Kurt Holobaugh,979,28.826520743315797
Ovince Saint Preux,1025,Gian Villante,975,25.0
Sara McMann,1025,Sheila Gaff,975,25.0
Cody McKenzie,1008,Leonard Garcia,909,17.363323683507385
Roy Nelson,1085,Cheick Kongo,1119,17.194618112510433
Jon Jones,1224,Chael Sonnen,1044,19.98418273749366
Phil Davis,1167,Vinny Magalhaes,973,20.409633472486696
Michael Bisping,1237,Alan Belcher,1077,19.36057351318147
Bryan Caraway,1063,Johnny Bedford,1026,25.748116725858306
Benson Henderson,1178,Gilbert Melendez,990,20.228462929951622
TJ Dillashaw,1077,Hugo Viana,1026,25.057564525591136
Josh Thomson,1062,Nate Diaz,1140,32.162082219049005
Chad Mendes,1099,Darren Elkins,1103,16.171925134352236
Francis Carmont,1139,Lorenz Larkin,981,31.091917009605663
Myles Jury,1076,Ramsey Nijem,1026,25.0
Daniel Cormier,1035,Frank Mir,1176,35.33683674058413
Jorge Masvidal,1028,Tim Means,1028,27.865581688114638
Yoel Romero,1026,Clifford Starks,986,25.575544560889586
Joseph Benavidez,1115,Darren Uyenoyama,1039,16.582868831677068
Matt Brown,1113,Jordan Mein,1015,17.329630118241955
Anthony Njokuani,1009,Roger Bowling,985,15.207219474658727
Brad Pickett,1035,Mike Easton,1032,27.6950244109439
Diego Brandao,1053,Pablo Garza,1005,25.115128440785174
Reza Madadi,1029,Michael Johnson,1001,26.265339649022927
Adlan Amagov,1025,Chris Spang,975,25.0
Ryan LaFlare,1026,Ben Alloway,1001,26.43752819461343
Tom Lawlor,1024,Michael Kuiper,985,15.310804496776063
Gegard Mousasi,1025,Ilir Latifi,975,25.0
Ross Pearson,1100,Ryan Couture,988,17.798997067537556
Papy Abedi,992,Besam Yousef,950,25.460464937895676
Tor Troeng,1025,Adam Cella,975,25.0
Matt Mitrione,1129,Philip De Fries,991,18.655150205763398
Akira Corassani,1052,Robert Peralta,1031,26.666897420984338
Conor McGregor,1029,Marcus Brimage,1055,29.330793273122417
Kelvin Gastelum,1025,Uriah Hall,975,25.0
Maximo Blanco,1002,Sam Sicilia,976,26.38014640179387
Dylan Andrews,1025,Jimmy Quinlan,975,25.0
Cat Zingano,1025,Miesha Tate,975,25.0
Robert McDaniel,1025,Gilbert Smith,975,25.0
Luke Barnatt,1025,Collin Hart,975,25.0
Josh Samman,1025,Kevin Casey,975,25.0
Cole Miller,1072,Bart Palaszewski,967,17.564960360154284
Urijah Faber,1049,Scott Jorgensen,1018,15.034538715354682
Clint Hester,1025,Bristol Marunde,975,25.0
Daniel Pineda,1033,Justin Lawrence,976,25.40291750016188
Travis Browne,1108,Gabriel Gonzaga,1050,15.965748005296552
Glover Teixeira,1109,James Te Huna,1074,25.86312622161881
Junior Dos Santos,1205,Mark Hunt,1073,18.45957671659005
Khabib Nurmagomedov,1109,Abel Trujillo,1003,28.205871052229437
Mike Pyle,1091,Rick Story,1089,15.965748005296552
TJ Grant,1098,Gray Maynard,1166,18.328495903605152
George Roop,969,Brian Bowles,1016,17.631964840838904
Jeremy Stephens,1023,Estevan Payan,985,15.276278962737406
Donald Cerrone,1123,KJ Noons,989,18.524909897433368
Robert Whittaker,1050,Colton Smith,1000,25.0
Dennis Bermudez,1085,Max Holloway,1035,25.0
Cain Velasquez,1215,Antonio Silva,1037,19.922638244012212
Stephen Thompson,1037,Nah-Shon Burrell,1001,25.8056257406335
Rafael Natal,1033,Joao Zeferino,986,15.58685949112503
Lucas Martins,1014,Jeremy Larsen,951,25.748116725858306
Jacare Souza,1029,Chris Camozzi,1054,29.274933933590475
Rafael Dos Anjos,1101,Evan Dunham,1096,15.862516916768058
John Lineker,1027,Azamat Gashimov,962,25.86312622161881
Vitor Belfort,1153,Luke Rockhold,989,19.486711920823538
Francisco Trinaldo,1065,Mike Rio,1002,25.748116725858306
Nik Lentz,1147,Hacran Dias,1016,18.42685788110619
Fabio Maldonado,990,Roger Hollett,964,26.38014640179387
Gleison Tibau,1090,John Cholish,989,17.430637169877727
Jussier Formiga,1008,Chris Cariaso,1038,29.553779815747173
Paulo Thiago,1053,Michel Prazeres,986,16.274851799781654
Iuri Alcantara,1060,Iliarde Santos,977,26.895985113390086
Stipe Miocic,1091,Roy Nelson,1061,26.150479364878116
Yves Jabouin,1049,Dustin Pague,939,17.732267889448302
Alexis Davis,1025,Rosi Sexton,975,25.0
Mitch Clarke,979,John Maguire,1004,29.274933933590475
Jake Shields,1054,Tyron Woodley,1012,15.414359871202528
Rashad Evans,1244,Dan Henderson,1060,20.106705809439738
Sean Pierson,1064,Kenny Robertson,980,16.855541336571832
Ryan Jimmo,1038,Igor Pokrajac,991,25.17269113521088
Roland Delorme,1078,Edwin Figueroa,981,27.6950244109439
James Krause,1026,Sam Stout,994,26.035570386966832
Shawn Jordan,1069,Pat Barry,995,26.38014640179387
Andrew Craig,1057,Chris Leben,1062,28.14923640517979
Chris Weidman,1159,Anderson Silva,1341,21.79117978910338
Brian Melancon,1029,Seth Baczynski,1048,28.938872805845644
Frankie Edgar,1108,Charles Oliveira,1012,17.262170998784807
Mark Munoz,1110,Tim Boetsch,1045,16.20624684971237
Edson Barboza,1122,Rafaello Oliveira,958,19.486711920823538
Cub Swanson,1101,Dennis Siver,1057,15.483375444380098
Norman Parke,1050,Kazuki Tokudome,1000,25.0
Gabriel Gonzaga,1067,Dave Herman,971,17.262170998784807
Tim Kennedy,1025,Roger Gracie,975,25.0
Mike Pierce,1164,David Mitchell,980,20.106705809439738
Felipe Arantes,1026,Godofredo Pepey,976,25.0
Erick Silva,1049,Jason High,953,27.638114719461782
Thiago Silva,1103,Rafael Cavalcante,988,17.898875199173222
Leonardo Santos,1025,William Macario,975,25.0
Ildemar Alcantara,1052,Leandro Silva,976,26.494894794630387
Antonio Braga Neto,1025,Anthony Smith,975,25.0
Rony Jason,1076,Mike Wilkinson,1001,26.43752819461343
Caio Magalhaes,1000,Karlos Vemola,958,25.460464937895676
Rodrigo Damm,1027,Mizuto Hirota,953,26.38014640179387
Raphael Assuncao,1083,Vaughan Lee,980,28.035869092344367
Fabricio Werdum,1066,Antonio Rodrigo Nogueira,1053,15.58685949112503
Daniel Sarafian,1012,Eddie Mendez,976,25.8056257406335
Germaine de Randamie,1025,Julie Kedzie,975,25.0
Daron Cruickshank,1063,Yves Edwards,1054,27.353163022650516
Jorge Masvidal,1054,Michael Chiesa,1027,26.3227500188367
Melvin Guillard,1084,Mac Danzig,988,17.262170998784807
Demetrious Johnson,1099,John Moraga,1039,16.034518341804944
Ed Herman,1061,Trevor Smith,987,16.51452775992948
Rory MacDonald,1120,Jake Ellenberger,1125,16.20624684971237
Liz Carmouche,1001,Jessica Andrade,976,26.43752819461343
Justin Salas,1027,Aaron Riley,947,26.724197236341574
Danny Castillo,1113,Tim Means,1015,17.329630118241955
Yaotzin Meza,1004,John Albert,928,26.494894794630387
Robbie Lawler,1067,Bobby Voelker,973,17.194618112510433
Phil Davis,1183,Lyoto Machida,1187,16.171925134352236
Rani Yahya,1088,Josh Clopton,955,29.72053140911084
Francimar Barroso,1026,Ednaldo Oliveira,962,25.8056257406335
Amanda Nunes,1026,Sheila Gaff,951,26.43752819461343
John Lineker,1054,Jose Maria,977,26.552245599820917
Cezar Ferreira,1051,Thiago Santos,976,26.43752819461343
Anthony Perosh,1000,Vinny Magalhaes,958,15.414359871202528
Viscardi Andrade,1026,Bristol Marunde,951,26.43752819461343
Jose Aldo,1145,Chan Sung Jung,1057,27.181890536585883
Ian McCall,982,Iliarde Santos,953,26.207915896224332
Thales Leites,1115,Tom Watson,995,18.06474279524151
Sergio Moraes,1027,Neil Magny,1001,26.38014640179387
Tim Elliott,1027,Louis Gaudinot,976,25.057564525591136
Josh Barnett,1114,Frank Mir,1164,17.732267889448302
Gleison Tibau,1106,Jamie Varner,1036,16.377657683414512
Al Iaquinta,1001,Ryan Couture,964,25.748116725858306
Magnus Cedenblad,1002,Jared Hamman,930,26.265339649022927
Dustin Poirier,1094,Erik Koch,1014,16.719349012868783
Anthony Pettis,1107,Benson Henderson,1159,30.76596119431675
Chad Mendes,1115,Clay Guida,1053,16.10324500835451
Soa Palelei,1004,Nikita Krylov,976,26.265339649022927
Hyun Gyu Lim,1052,Pascal Krauss,1016,25.8056257406335
Chico Camus,1027,Kyung Ho Kang,975,25.115128440785174
Ben Rothwell,1013,Brandon Vera,1012,16.0001384525906
Matt Brown,1129,Mike Pyle,1077,15.759203789413757
Steven Siler,1115,Mike Brown,976,18.687619851826653
Conor McGregor,1054,Max Holloway,1010,25.34536579109788
Travis Browne,1127,Alistair Overeem,993,18.524909897433368
Michael McDonald,1098,Brad Pickett,1022,16.582868831677068
Michael Johnson,1020,Joe Lauzon,1100,18.720052758530016
James Vick,1026,Ramsey Nijem,1002,26.494894794630387
Diego Brandao,1079,Daniel Pineda,1009,26.150479364878116
Chael Sonnen,1059,Mauricio Rua,1040,15.379845316470773
Urijah Faber,1064,Iuri Alcantara,1045,15.379845316470773
John Howard,1081,Uriah Hall,963,17.99848701967632
Ovince Saint Preux,1050,Cody Donovan,1001,25.057564525591136
Manvel Gamburyan,989,Cole Miller,1060,18.42685788110619
Zak Cummings,1025,Ben Alloway,976,25.057564525591136
Darren Elkins,1121,Hatsu Hioki,1000,18.09782412506862
Court McGee,1068,Robert Whittaker,1035,15.103614681126526
Brad Tavares,1131,Robert McDaniel,1013,17.99848701967632
Dylan Andrews,1052,Papy Abedi,969,26.895985113390086
Brandon Thatch,1025,Justin Edwards,977,25.115128440785174
Takeya Mizugaki,1058,Erik Perez,1065,16.274851799781654
Carlos Condit,1108,Martin Kampmann,1132,16.855541336571832
Kelvin Gastelum,1050,Brian Melancon,1004,25.23025199854883
Jason High,982,James Head,998,28.770284997974677
Rafael Dos Anjos,1117,Donald Cerrone,1109,15.759203789413757
Alex Caceres,1011,Roland Delorme,1066,17.898875199173222
Wilson Reis,1026,Ivan Menjivar,997,26.207915896224332
Brendan Schaub,1079,Matt Mitrione,1116,17.29591244598948
Francis Carmont,1155,Constantinos Philippou,1085,16.377657683414512
Jon Jones,1242,Alexander Gustafsson,1117,18.229831923804596
Myles Jury,1105,Mike Ricci,979,29.330793273122417
Mitch Gagnon,1027,Dustin Kimura,1002,26.43752819461343
Khabib Nurmagomedov,1141,Pat Healy,958,32.425402806983584
Daniel Omielanczuk,1025,Nandor Guelmino,975,25.0
Renan Barao,1148,Eddie Wineland,999,19.010249755911847
Stephen Thompson,1063,Chris Clements,1003,25.575544560889586
Michel Prazeres,1012,Jesse Ronson,976,25.8056257406335
John Makdessi,1075,Renee Forte,992,16.82152145540662
Edimilson Souza,1026,Felipe Arantes,1002,26.494894794630387
Piotr Hallmann,1029,Francisco Trinaldo,1044,28.71401018272622
Ali Bagautinov,1025,Marcos Vinicius,975,25.0
Ivan Jorge,1029,Keith Wisniewski,917,28.544956891549013
Rafael Natal,1048,Tor Troeng,1010,15.276278962737406
Lucas Martins,1040,Ramiro Hernandez,976,25.8056257406335
Joseph Benavidez,1134,Jussier Formiga,997,18.62264410276248
Elias Silverio,1026,Joao Zeferino,962,25.8056257406335
Glover Teixeira,1136,Ryan Bader,1116,26.724197236341574
Sean Spencer,1011,Yuri Villefort,951,25.575544560889586
Jacare Souza,1064,Yushin Okami,1206,35.384514625006666
Adlan Amagov,1052,TJ Waldburger,1033,26.781478855691066
Kyoji Horiguchi,1028,Dustin Pague,917,28.488531378495342
KJ Noons,1022,George Sotiropoulos,1120,33.20439707335369
Gilbert Melendez,1025,Diego Sanchez,1150,34.56180762073815
Hector Lombard,1040,Nate Marquardt,1089,30.60219530083294
Daniel Cormier,1061,Roy Nelson,1037,26.494894794630387
Cain Velasquez,1230,Junior Dos Santos,1190,15.345326736533751
Tim Boetsch,1060,CB Dollaway,1044,15.483375444380098
John Dodson,1093,Darrell Montague,979,28.657696854184056
Andre Fili,1028,Jeremy Larsen,929,27.808758476352434
Gabriel Gonzaga,1082,Shawn Jordan,1054,15.069077064471104
Tony Ferguson,1087,Mike Rio,980,28.26247226400089
Jason High,1008,Anthony Lapsley,976,26.035570386966832
Rashad Evans,1265,Chael Sonnen,1050,21.02932195830324
Erik Perez,1095,Edwin Figueroa,961,29.776019434921462
